Time (s),Setpoint,PID Output,GA-Tuned PID Output,Neuro-Fuzzy Output
1.2432432432432432,1.0,1.0027832242233476,0.9928037725180181,0.9171843037955402
1.2452452452452452,1.0,1.0027679759500663,0.9928091855429946,0.9176089362149414
1.2472472472472473,1.0,1.0027528023620482,0.9928146090400156,0.9180318700075768
1.2492492492492493,1.0,1.002737703203773,0.9928200429714013,0.9184531119632604
1.2512512512512513,1.0,1.0027226782190588,0.9928254872995181,0.918872668844767
1.2532532532532532,1.0,1.0027077271510891,0.9928309419867785,0.9192905473879368
1.2552552552552552,1.0,1.0026928497424434,0.9928364069956406,0.9197067543017818
1.2572572572572573,1.0,1.0026780457351245,0.992841882288608,0.9201212962685896
1.2592592592592593,1.0,1.0026633148705857,0.9928473678282315,0.9205341799440284
1.2612612612612613,1.0,1.0026486568897575,0.9928528635771061,0.920945411957252
1.2632632632632632,1.0,1.0026340715330762,0.9928583694978741,0.9213549989110024
1.2652652652652652,1.0,1.0026195585405078,0.9928638855532231,0.9217629473817136
1.2672672672672673,1.0,1.0026051176515762,0.9928694117058867,0.9221692639196158
1.2692692692692693,1.0,1.0025907486053864,0.9928749479186448,0.9225739550488364
1.2712712712712713,1.0,1.002576451140651,0.9928804941543233,0.922977027267503
1.2732732732732732,1.0,1.0025622249957145,0.9928860503757937,0.923378487047846
1.2752752752752752,1.0,1.0025480699085771,0.992891616545974,0.9237783408362996
1.2772772772772774,1.0,1.002533985616919,0.9928971926278283,0.9241765950536032
1.2792792792792793,1.0,1.002519971858124,0.9929027785843658,0.9245732560949016
1.2812812812812813,1.0,1.0025060283693015,0.9929083743786434,0.9249683303298476
1.2832832832832832,1.0,1.0024921548873102,0.9929139799737627,0.9253618241026992
1.2852852852852852,1.0,1.0024783511487803,0.9929195953328724,0.925753743732422
1.2872872872872874,1.0,1.002464616890135,0.9929252204191666,0.9261440955127862
1.2892892892892893,1.0,1.0024509518476123,0.9929308551958862,0.9265328857124684
1.2912912912912913,1.0,1.0024373557572865,0.9929364996263179,0.9269201205751478
1.2932932932932932,1.0,1.002423828355088,0.9929421536737948,0.9273058063196064
1.2952952952952952,1.0,1.002410369376825,0.9929478173016959,0.9276899491398256
1.2972972972972974,1.0,1.002396978558203,0.9929534904734463,0.9280725552050844
1.2992992992992993,1.0,1.002383655634845,0.9929591731525185,0.9284536306600571
1.3013013013013013,1.0,1.0023704003423104,0.9929648653024296,0.9288331816249096
1.3033033033033032,1.0,1.0023572124161146,0.9929705668867443,0.9292112141953954
